multiplier,std_time,unix_time
1.43,2024-05-02 17:43:52+00:00,1714671832
2.85,2024-05-02 17:44:18+00:00,1714671858
1.24,2024-05-02 17:44:46+00:00,1714671886
3.09,2024-05-02 17:45:21+00:00,1714671921
1.44,2024-05-02 17:45:50+00:00,1714671950
1.88,2024-05-02 17:46:19+00:00,1714671979
2.94,2024-05-02 17:47:06+00:00,1714672026
7.47,2024-05-02 17:47:47+00:00,1714672067
9.69,2024-05-02 17:48:30+00:00,1714672110
1.09,2024-05-02 17:49:05+00:00,1714672145
3.94,2024-05-02 17:49:33+00:00,1714672173
1.18,2024-05-02 17:50:04+00:00,1714672204
10.32,2024-05-02 17:50:50+00:00,1714672250
18.58,2024-05-02 17:51:34+00:00,1714672294
1.1,2024-05-02 17:52:02+00:00,1714672322
6.85,2024-05-02 17:52:56+00:00,1714672376
2.5,2024-05-02 17:53:07+00:00,1714672387
1.95,2024-05-02 17:53:49+00:00,1714672429
1.63,2024-05-02 17:54:19+00:00,1714672459
1.09,2024-05-02 17:54:31+00:00,1714672471
1.65,2024-05-02 17:55:03+00:00,1714672503
1.0,2024-05-02 17:55:19+00:00,1714672519
1.0,2024-05-02 17:55:49+00:00,1714672549
2.85,2024-05-02 17:56:15+00:00,1714672575
3.61,2024-05-02 17:56:48+00:00,1714672608
1.36,2024-05-02 17:57:19+00:00,1714672639
4.27,2024-05-02 17:58:12+00:00,1714672692
6.06,2024-05-02 17:58:31+00:00,1714672711
1.13,2024-05-02 17:59:04+00:00,1714672744
1.75,2024-05-02 17:59:32+00:00,1714672772
7.21,2024-05-02 18:00:04+00:00,1714672804
3.51,2024-05-02 18:01:11+00:00,1714672871
50.0,2024-05-02 18:01:47+00:00,1714672907
2.36,2024-05-02 18:02:36+00:00,1714672956
12.04,2024-05-02 18:03:22+00:00,1714673002
1.23,2024-05-02 18:03:31+00:00,1714673011
1.68,2024-05-02 18:04:09+00:00,1714673049
1.69,2024-05-02 18:04:35+00:00,1714673075
1.78,2024-05-02 18:05:02+00:00,1714673102
3.59,2024-05-02 18:05:53+00:00,1714673153
1.79,2024-05-02 18:06:16+00:00,1714673176
2.22,2024-05-02 18:06:46+00:00,1714673206
1.31,2024-05-02 18:07:18+00:00,1714673238
3.18,2024-05-02 18:08:04+00:00,1714673284
1.23,2024-05-02 18:08:16+00:00,1714673296
14.81,2024-05-02 18:09:20+00:00,1714673360
4.36,2024-05-02 18:09:50+00:00,1714673390
6.26,2024-05-02 18:10:35+00:00,1714673435
1.43,2024-05-02 18:11:02+00:00,1714673462
1.62,2024-05-02 18:11:39+00:00,1714673499
1.63,2024-05-02 18:12:02+00:00,1714673522
6.3,2024-05-02 18:12:37+00:00,1714673557
1.0,2024-05-02 18:13:01+00:00,1714673581
1.32,2024-05-02 18:13:31+00:00,1714673611
1.4,2024-05-02 18:14:02+00:00,1714673642
32.88,2024-05-02 18:15:01+00:00,1714673701
3.62,2024-05-02 18:15:52+00:00,1714673752
22.79,2024-05-02 18:16:47+00:00,1714673807
1.53,2024-05-02 18:17:03+00:00,1714673823
6.33,2024-05-02 18:17:49+00:00,1714673869
1.16,2024-05-02 18:18:18+00:00,1714673898
1.61,2024-05-02 18:18:51+00:00,1714673931
1.06,2024-05-02 18:19:01+00:00,1714673941
2.48,2024-05-02 18:19:32+00:00,1714673972
5.88,2024-05-02 18:20:26+00:00,1714674026
2.46,2024-05-02 18:21:04+00:00,1714674064
2.81,2024-05-02 18:21:31+00:00,1714674091
2.48,2024-05-02 18:22:04+00:00,1714674124
1.88,2024-05-02 18:22:32+00:00,1714674152
3.26,2024-05-02 18:23:22+00:00,1714674202
18.49,2024-05-02 18:24:01+00:00,1714674241
1.5,2024-05-02 18:24:34+00:00,1714674274
1.01,2024-05-02 18:25:05+00:00,1714674305
1.0,2024-05-02 18:25:17+00:00,1714674317
5.35,2024-05-02 18:26:01+00:00,1714674361
1.0,2024-05-02 18:26:34+00:00,1714674394
1.15,2024-05-02 18:27:10+00:00,1714674430
1.35,2024-05-02 18:27:50+00:00,1714674470
1.97,2024-05-02 18:28:20+00:00,1714674500
21.38,2024-05-02 18:29:18+00:00,1714674558
1.03,2024-05-02 18:29:32+00:00,1714674572
11.56,2024-05-02 18:30:40+00:00,1714674640
1.04,2024-05-02 18:31:06+00:00,1714674666
1.53,2024-05-02 18:31:35+00:00,1714674695
3.24,2024-05-02 18:32:16+00:00,1714674736
1.07,2024-05-02 18:32:35+00:00,1714674755
2.01,2024-05-02 18:33:06+00:00,1714674786
1.67,2024-05-02 18:33:41+00:00,1714674821
3.65,2024-05-02 18:34:18+00:00,1714674858
1.29,2024-05-02 18:34:32+00:00,1714674872
2.27,2024-05-02 18:35:05+00:00,1714674905
6.37,2024-05-02 18:35:46+00:00,1714674946
3.95,2024-05-02 18:36:36+00:00,1714674996
120.62,2024-05-02 18:37:57+00:00,1714675077
3.15,2024-05-02 18:38:21+00:00,1714675101
1.82,2024-05-02 18:38:48+00:00,1714675128
1.33,2024-05-02 18:39:16+00:00,1714675156
1.12,2024-05-02 18:39:49+00:00,1714675189
7.82,2024-05-02 18:40:17+00:00,1714675217
17.67,2024-05-02 18:41:10+00:00,1714675270
2.66,2024-05-02 18:41:46+00:00,1714675306
1.06,2024-05-02 18:42:36+00:00,1714675356
2.79,2024-05-02 18:42:49+00:00,1714675369
2.83,2024-05-02 18:43:16+00:00,1714675396
2.74,2024-05-02 18:43:48+00:00,1714675428
4.62,2024-05-02 18:44:36+00:00,1714675476
1.09,2024-05-02 18:45:11+00:00,1714675511
1.0,2024-05-02 18:45:31+00:00,1714675531
3.6,2024-05-02 18:46:05+00:00,1714675565
3.22,2024-05-02 18:46:48+00:00,1714675608
1.18,2024-05-02 18:47:16+00:00,1714675636
1.35,2024-05-02 18:47:55+00:00,1714675675
2.04,2024-05-02 18:48:24+00:00,1714675704
1.82,2024-05-02 18:48:46+00:00,1714675726
15.46,2024-05-02 18:49:50+00:00,1714675790
42.48,2024-05-02 18:50:48+00:00,1714675848
1.54,2024-05-02 18:51:19+00:00,1714675879
20.79,2024-05-02 18:52:16+00:00,1714675936
2.33,2024-05-02 18:53:01+00:00,1714675981
2.72,2024-05-02 18:53:32+00:00,1714676012
1.41,2024-05-02 18:54:02+00:00,1714676042
1.55,2024-05-02 18:54:33+00:00,1714676073
1.3,2024-05-02 18:55:04+00:00,1714676104
17.99,2024-05-02 18:55:48+00:00,1714676148
3.33,2024-05-02 18:56:38+00:00,1714676198
1.87,2024-05-02 18:57:01+00:00,1714676221
1.27,2024-05-02 18:57:45+00:00,1714676265
1.05,2024-05-02 18:58:01+00:00,1714676281
1.1,2024-05-02 18:58:18+00:00,1714676298
1.3,2024-05-02 18:58:48+00:00,1714676328
3.08,2024-05-02 18:59:28+00:00,1714676368
49.32,2024-05-02 19:00:26+00:00,1714676426
1.43,2024-05-02 19:00:47+00:00,1714676447
1.0,2024-05-02 19:01:16+00:00,1714676476
2.05,2024-05-02 19:01:47+00:00,1714676507
1.24,2024-05-02 19:02:22+00:00,1714676542
3.9,2024-05-02 19:03:10+00:00,1714676590
1.18,2024-05-02 19:03:17+00:00,1714676597
1.49,2024-05-02 19:03:49+00:00,1714676629
1.04,2024-05-02 19:04:05+00:00,1714676645
2.87,2024-05-02 19:04:56+00:00,1714676696
1.28,2024-05-02 19:05:21+00:00,1714676721
1.29,2024-05-02 19:05:30+00:00,1714676730
1.05,2024-05-02 19:05:48+00:00,1714676748
1.05,2024-05-02 19:06:18+00:00,1714676778
1.01,2024-05-02 19:06:53+00:00,1714676813
3.27,2024-05-02 19:07:15+00:00,1714676835
4.74,2024-05-02 19:08:10+00:00,1714676890
5.62,2024-05-02 19:08:36+00:00,1714676916
1.96,2024-05-02 19:09:05+00:00,1714676945
2.36,2024-05-02 19:09:53+00:00,1714676993
6.55,2024-05-02 19:10:41+00:00,1714677041
1.02,2024-05-02 19:11:05+00:00,1714677065
2.68,2024-05-02 19:11:37+00:00,1714677097
1.05,2024-05-02 19:11:47+00:00,1714677107
1.45,2024-05-02 19:12:16+00:00,1714677136
1.91,2024-05-02 19:12:46+00:00,1714677166
1.81,2024-05-02 19:13:19+00:00,1714677199
1.7,2024-05-02 19:13:52+00:00,1714677232
12.62,2024-05-02 19:14:34+00:00,1714677274
1.0,2024-05-02 19:14:47+00:00,1714677287
1.03,2024-05-02 19:15:20+00:00,1714677320
8.79,2024-05-02 19:15:51+00:00,1714677351
4.59,2024-05-02 19:16:47+00:00,1714677407
2.19,2024-05-02 19:17:00+00:00,1714677420
4.88,2024-05-02 19:17:56+00:00,1714677476
1.71,2024-05-02 19:18:31+00:00,1714677511
13.29,2024-05-02 19:19:16+00:00,1714677556
2.2,2024-05-02 19:20:04+00:00,1714677604
25.47,2024-05-02 19:20:51+00:00,1714677651
1.49,2024-05-02 19:21:33+00:00,1714677693
1.83,2024-05-02 19:22:09+00:00,1714677729
2.43,2024-05-02 19:22:31+00:00,1714677751
2.97,2024-05-02 19:23:08+00:00,1714677788
2.59,2024-05-02 19:23:52+00:00,1714677832
1.13,2024-05-02 19:24:03+00:00,1714677843
1.62,2024-05-02 19:24:37+00:00,1714677877
2.24,2024-05-02 19:25:12+00:00,1714677912
2.27,2024-05-02 19:25:36+00:00,1714677936
1.47,2024-05-02 19:26:18+00:00,1714677978
1.95,2024-05-02 19:26:49+00:00,1714678009
3.62,2024-05-02 19:27:21+00:00,1714678041
1.22,2024-05-02 19:27:48+00:00,1714678068
1.44,2024-05-02 19:28:20+00:00,1714678100
1.3,2024-05-02 19:28:51+00:00,1714678131
5.03,2024-05-02 19:29:15+00:00,1714678155
2.67,2024-05-02 19:29:46+00:00,1714678186
2.23,2024-05-02 19:30:31+00:00,1714678231
1.32,2024-05-02 19:30:51+00:00,1714678251
3.58,2024-05-02 19:31:20+00:00,1714678280
1.39,2024-05-02 19:31:45+00:00,1714678305
1.27,2024-05-02 19:32:21+00:00,1714678341
26.89,2024-05-02 19:33:23+00:00,1714678403
8.84,2024-05-02 19:34:03+00:00,1714678443
8.14,2024-05-02 19:34:55+00:00,1714678495
3.02,2024-05-02 19:35:16+00:00,1714678516
1.95,2024-05-02 19:35:52+00:00,1714678552
1.59,2024-05-02 19:36:07+00:00,1714678567
38.65,2024-05-02 19:37:22+00:00,1714678642
1.0,2024-05-02 19:37:36+00:00,1714678656
4.68,2024-05-02 19:38:09+00:00,1714678689
1.64,2024-05-02 19:38:50+00:00,1714678730
1.77,2024-05-02 19:39:20+00:00,1714678760
3.12,2024-05-02 19:39:47+00:00,1714678787
1.36,2024-05-02 19:40:16+00:00,1714678816
1.69,2024-05-02 19:40:58+00:00,1714678858
3.56,2024-05-02 19:41:36+00:00,1714678896
2.45,2024-05-02 19:41:54+00:00,1714678914
1.45,2024-05-02 19:42:35+00:00,1714678955
7.69,2024-05-02 19:43:21+00:00,1714679001
1.19,2024-05-02 19:43:47+00:00,1714679027
5.94,2024-05-02 19:44:16+00:00,1714679056
1.39,2024-05-02 19:44:46+00:00,1714679086
1.3,2024-05-02 19:45:18+00:00,1714679118
3.0,2024-05-02 19:45:46+00:00,1714679146
58.39,2024-05-02 19:46:55+00:00,1714679215
1.37,2024-05-02 19:47:21+00:00,1714679241
2.16,2024-05-02 19:48:12+00:00,1714679292
1.25,2024-05-02 19:48:30+00:00,1714679310
1.07,2024-05-02 19:49:06+00:00,1714679346
1.5,2024-05-02 19:49:22+00:00,1714679362
1.92,2024-05-02 19:49:50+00:00,1714679390
1.87,2024-05-02 19:50:39+00:00,1714679439
5.27,2024-05-02 19:51:21+00:00,1714679481
1.97,2024-05-02 19:51:54+00:00,1714679514
32.53,2024-05-02 19:52:54+00:00,1714679574
1.72,2024-05-02 19:53:15+00:00,1714679595
3.75,2024-05-02 19:53:52+00:00,1714679632
1.65,2024-05-02 19:54:25+00:00,1714679665
1.68,2024-05-02 19:54:46+00:00,1714679686
7.88,2024-05-02 19:55:31+00:00,1714679731
5.0,2024-05-02 19:56:25+00:00,1714679785
5.22,2024-05-02 19:57:01+00:00,1714679821
1.96,2024-05-02 19:57:33+00:00,1714679853
146.1,2024-05-02 19:58:52+00:00,1714679932
6.97,2024-05-02 19:59:20+00:00,1714679960
1.8,2024-05-02 19:59:54+00:00,1714679994
1.29,2024-05-02 20:00:17+00:00,1714680017
4.12,2024-05-02 20:01:05+00:00,1714680065
1.26,2024-05-02 20:01:36+00:00,1714680096
2.61,2024-05-02 20:02:13+00:00,1714680133
2.76,2024-05-02 20:02:32+00:00,1714680152
1.77,2024-05-02 20:03:02+00:00,1714680182
1.26,2024-05-02 20:03:37+00:00,1714680217
17.87,2024-05-02 20:04:37+00:00,1714680277
5.81,2024-05-02 20:05:25+00:00,1714680325
2.27,2024-05-02 20:05:50+00:00,1714680350
3.69,2024-05-02 20:06:38+00:00,1714680398
2.02,2024-05-02 20:07:13+00:00,1714680433
3.01,2024-05-02 20:07:47+00:00,1714680467
1.0,2024-05-02 20:08:09+00:00,1714680489
1.0,2024-05-02 20:08:32+00:00,1714680512
3.68,2024-05-02 20:09:07+00:00,1714680547
1.74,2024-05-02 20:09:34+00:00,1714680574
1.0,2024-05-02 20:09:47+00:00,1714680587
4.89,2024-05-02 20:10:41+00:00,1714680641
4.15,2024-05-02 20:11:05+00:00,1714680665
1.06,2024-05-02 20:11:31+00:00,1714680691
3.04,2024-05-02 20:12:22+00:00,1714680742
1.14,2024-05-02 20:12:36+00:00,1714680756
1.09,2024-05-02 20:13:10+00:00,1714680790
1.11,2024-05-02 20:13:36+00:00,1714680816
10.58,2024-05-02 20:14:09+00:00,1714680849
1.27,2024-05-02 20:14:31+00:00,1714680871
2.18,2024-05-02 20:15:05+00:00,1714680905
2.04,2024-05-02 20:15:39+00:00,1714680939
1.54,2024-05-02 20:16:14+00:00,1714680974
1.13,2024-05-02 20:16:33+00:00,1714680993
1.02,2024-05-02 20:16:47+00:00,1714681007
1.37,2024-05-02 20:17:04+00:00,1714681024
10.51,2024-05-02 20:17:48+00:00,1714681068
2.01,2024-05-02 20:18:29+00:00,1714681109
1.01,2024-05-02 20:18:51+00:00,1714681131
1.33,2024-05-02 20:19:09+00:00,1714681149
2.46,2024-05-02 20:19:33+00:00,1714681173
1.3,2024-05-02 20:20:13+00:00,1714681213
19.5,2024-05-02 20:21:20+00:00,1714681280
1.07,2024-05-02 20:21:31+00:00,1714681291
1.47,2024-05-02 20:22:08+00:00,1714681328
2.46,2024-05-02 20:22:44+00:00,1714681364
2.4,2024-05-02 20:23:04+00:00,1714681384
1.82,2024-05-02 20:23:38+00:00,1714681418
2.24,2024-05-02 20:23:54+00:00,1714681434
2.03,2024-05-02 20:24:35+00:00,1714681475
11.06,2024-05-02 20:25:23+00:00,1714681523
1.05,2024-05-02 20:25:32+00:00,1714681532
2.28,2024-05-02 20:26:15+00:00,1714681575
1.93,2024-05-02 20:26:37+00:00,1714681597
1.19,2024-05-02 20:26:50+00:00,1714681610
2.2,2024-05-02 20:27:21+00:00,1714681641
1.0,2024-05-02 20:27:52+00:00,1714681672
1.5,2024-05-02 20:28:10+00:00,1714681690
1.17,2024-05-02 20:28:18+00:00,1714681698
2.89,2024-05-02 20:28:54+00:00,1714681734
2.91,2024-05-02 20:29:22+00:00,1714681762
11.39,2024-05-02 20:30:05+00:00,1714681805
30.19,2024-05-02 20:31:03+00:00,1714681863
9.76,2024-05-02 20:31:47+00:00,1714681907
1.31,2024-05-02 20:32:05+00:00,1714681925
1.66,2024-05-02 20:32:38+00:00,1714681958
1.48,2024-05-02 20:32:57+00:00,1714681977
1.25,2024-05-02 20:33:08+00:00,1714681988
8.44,2024-05-02 20:34:08+00:00,1714682048
7.35,2024-05-02 20:34:31+00:00,1714682071
9.5,2024-05-02 20:35:20+00:00,1714682120
1.02,2024-05-02 20:35:52+00:00,1714682152
1.81,2024-05-02 20:36:22+00:00,1714682182
1.58,2024-05-02 20:36:49+00:00,1714682209
1.89,2024-05-02 20:37:16+00:00,1714682236
4.6,2024-05-02 20:37:47+00:00,1714682267
1.24,2024-05-02 20:38:19+00:00,1714682299
9.19,2024-05-02 20:39:06+00:00,1714682346
1.35,2024-05-02 20:39:18+00:00,1714682358
2.31,2024-05-02 20:39:47+00:00,1714682387
1.86,2024-05-02 20:40:24+00:00,1714682424
1.03,2024-05-02 20:40:32+00:00,1714682432
4.24,2024-05-02 20:41:21+00:00,1714682481
2.02,2024-05-02 20:41:48+00:00,1714682508
1.14,2024-05-02 20:42:02+00:00,1714682522
10.16,2024-05-02 20:42:54+00:00,1714682574
1.0,2024-05-02 20:43:04+00:00,1714682584
2.71,2024-05-02 20:43:38+00:00,1714682618
1.3,2024-05-02 20:44:00+00:00,1714682640
1.21,2024-05-02 20:44:35+00:00,1714682675
8.94,2024-05-02 20:45:06+00:00,1714682706
3.89,2024-05-02 20:45:40+00:00,1714682740
1.72,2024-05-02 20:46:01+00:00,1714682761
1.16,2024-05-02 20:46:32+00:00,1714682792
1.58,2024-05-02 20:46:46+00:00,1714682806
5.34,2024-05-02 20:47:33+00:00,1714682853
1.38,2024-05-02 20:48:10+00:00,1714682890
1.23,2024-05-02 20:48:31+00:00,1714682911
6.68,2024-05-02 20:49:06+00:00,1714682946
1.97,2024-05-02 20:49:55+00:00,1714682995
5.12,2024-05-02 20:50:35+00:00,1714683035
2.26,2024-05-02 20:51:06+00:00,1714683066
3.43,2024-05-02 20:51:30+00:00,1714683090
1.1,2024-05-02 20:52:04+00:00,1714683124
2.65,2024-05-02 20:52:20+00:00,1714683140
1.15,2024-05-02 20:52:40+00:00,1714683160
2.3,2024-05-02 20:53:19+00:00,1714683199
42.42,2024-05-02 20:54:19+00:00,1714683259
4.11,2024-05-02 20:54:54+00:00,1714683294
17.25,2024-05-02 20:55:46+00:00,1714683346
1.75,2024-05-02 20:56:20+00:00,1714683380
2.35,2024-05-02 20:56:50+00:00,1714683410
1.75,2024-05-02 20:57:04+00:00,1714683424
1.87,2024-05-02 20:57:35+00:00,1714683455
1.17,2024-05-02 20:58:06+00:00,1714683486
1.49,2024-05-02 20:58:18+00:00,1714683498
1.44,2024-05-02 20:58:52+00:00,1714683532
3.03,2024-05-02 20:59:26+00:00,1714683566
1.22,2024-05-02 20:59:33+00:00,1714683573
5.52,2024-05-02 21:00:22+00:00,1714683622
8.45,2024-05-02 21:01:09+00:00,1714683669
1.84,2024-05-02 21:01:33+00:00,1714683693
1.5,2024-05-02 21:01:53+00:00,1714683713
2.75,2024-05-02 21:02:16+00:00,1714683736
3.56,2024-05-02 21:02:50+00:00,1714683770
1.07,2024-05-02 21:03:10+00:00,1714683790
1.01,2024-05-02 21:03:35+00:00,1714683815
18.34,2024-05-02 21:04:21+00:00,1714683861
1.21,2024-05-02 21:04:47+00:00,1714683887
1.44,2024-05-02 21:05:09+00:00,1714683909
6.7,2024-05-02 21:06:04+00:00,1714683964
1.97,2024-05-02 21:06:32+00:00,1714683992
1.0,2024-05-02 21:06:50+00:00,1714684010
6.82,2024-05-02 21:07:31+00:00,1714684051
1.41,2024-05-02 21:07:51+00:00,1714684071
1.24,2024-05-02 21:08:20+00:00,1714684100
1.33,2024-05-02 21:08:32+00:00,1714684112
1.02,2024-05-02 21:08:51+00:00,1714684131
3.16,2024-05-02 21:09:31+00:00,1714684171
2.48,2024-05-02 21:10:11+00:00,1714684211
5.16,2024-05-02 21:10:32+00:00,1714684232
1.12,2024-05-02 21:10:50+00:00,1714684250
1.87,2024-05-02 21:11:18+00:00,1714684278
1.76,2024-05-02 21:11:49+00:00,1714684309
2.06,2024-05-02 21:12:22+00:00,1714684342
1.26,2024-05-02 21:12:33+00:00,1714684353
5.11,2024-05-02 21:13:05+00:00,1714684385
1.08,2024-05-02 21:13:32+00:00,1714684412
2.74,2024-05-02 21:14:01+00:00,1714684441
2.48,2024-05-02 21:14:35+00:00,1714684475
1.02,2024-05-02 21:14:52+00:00,1714684492
1.84,2024-05-02 21:15:16+00:00,1714684516
1.14,2024-05-02 21:15:54+00:00,1714684554
1.25,2024-05-02 21:16:17+00:00,1714684577
13.62,2024-05-02 21:17:01+00:00,1714684621
3.66,2024-05-02 21:17:41+00:00,1714684661
1.96,2024-05-02 21:18:19+00:00,1714684699
1.43,2024-05-02 21:18:37+00:00,1714684717
27.07,2024-05-02 21:19:31+00:00,1714684771
1.32,2024-05-02 21:20:10+00:00,1714684810
1.92,2024-05-02 21:20:32+00:00,1714684832
1.65,2024-05-02 21:21:11+00:00,1714684871
1.47,2024-05-02 21:21:16+00:00,1714684876
1.91,2024-05-02 21:21:49+00:00,1714684909
1.56,2024-05-02 21:22:02+00:00,1714684922
6.82,2024-05-02 21:22:46+00:00,1714684966
1.48,2024-05-02 21:23:03+00:00,1714684983
14.47,2024-05-02 21:23:46+00:00,1714685026
1.0,2024-05-02 21:24:04+00:00,1714685044
2.43,2024-05-02 21:24:31+00:00,1714685071
3.16,2024-05-02 21:25:04+00:00,1714685104
3.82,2024-05-02 21:25:49+00:00,1714685149
1.44,2024-05-02 21:26:00+00:00,1714685160
2.14,2024-05-02 21:26:38+00:00,1714685198
1.11,2024-05-02 21:26:50+00:00,1714685210
1.0,2024-05-02 21:27:03+00:00,1714685223
1.66,2024-05-02 21:27:33+00:00,1714685253
1.08,2024-05-02 21:27:51+00:00,1714685271
7.18,2024-05-02 21:28:18+00:00,1714685298
3.04,2024-05-02 21:28:50+00:00,1714685330
16.27,2024-05-02 21:29:35+00:00,1714685375
4.72,2024-05-02 21:30:31+00:00,1714685431
1.28,2024-05-02 21:30:55+00:00,1714685455
4.76,2024-05-02 21:31:31+00:00,1714685491
2.35,2024-05-02 21:32:03+00:00,1714685523
19.54,2024-05-02 21:32:54+00:00,1714685574
3.21,2024-05-02 21:33:37+00:00,1714685617
1.1,2024-05-02 21:33:48+00:00,1714685628
1.28,2024-05-02 21:34:04+00:00,1714685644
1.49,2024-05-02 21:34:38+00:00,1714685678
1.0,2024-05-02 21:35:16+00:00,1714685716
4.72,2024-05-02 21:35:52+00:00,1714685752
1.44,2024-05-02 21:36:17+00:00,1714685777
1.89,2024-05-02 21:36:47+00:00,1714685807
1.0,2024-05-02 21:37:13+00:00,1714685833
10.23,2024-05-02 21:37:53+00:00,1714685873
1.01,2024-05-02 21:38:02+00:00,1714685882
2.57,2024-05-02 21:38:36+00:00,1714685916
3.28,2024-05-02 21:39:06+00:00,1714685946
1.21,2024-05-02 21:39:19+00:00,1714685959
2.01,2024-05-02 21:39:49+00:00,1714685989
4.19,2024-05-02 21:40:22+00:00,1714686022
1.5,2024-05-02 21:40:34+00:00,1714686034
1.19,2024-05-02 21:40:52+00:00,1714686052
2.73,2024-05-02 21:41:18+00:00,1714686078
1.38,2024-05-02 21:41:49+00:00,1714686109
1.26,2024-05-02 21:42:01+00:00,1714686121
2.54,2024-05-02 21:42:33+00:00,1714686153
1.9,2024-05-02 21:43:01+00:00,1714686181
3.61,2024-05-02 21:43:31+00:00,1714686211
5.23,2024-05-02 21:44:01+00:00,1714686241
1.28,2024-05-02 21:44:17+00:00,1714686257
1.04,2024-05-02 21:44:33+00:00,1714686273
1.61,2024-05-02 21:45:07+00:00,1714686307
1.83,2024-05-02 21:45:17+00:00,1714686317
1.33,2024-05-02 21:45:55+00:00,1714686355
1.59,2024-05-02 21:46:03+00:00,1714686363
3.0,2024-05-02 21:46:37+00:00,1714686397
4.67,2024-05-02 21:47:04+00:00,1714686424
4.6,2024-05-02 21:47:30+00:00,1714686450
3.7,2024-05-02 21:48:01+00:00,1714686481
2.12,2024-05-02 21:48:38+00:00,1714686518
4.86,2024-05-02 21:49:07+00:00,1714686547
7.48,2024-05-02 21:49:53+00:00,1714686593
1.6,2024-05-02 21:50:12+00:00,1714686612
210.3,2024-05-02 21:51:16+00:00,1714686676
5.88,2024-05-02 21:52:08+00:00,1714686728
2.09,2024-05-02 21:52:33+00:00,1714686753
1.09,2024-05-02 21:52:50+00:00,1714686770
2.01,2024-05-02 21:53:08+00:00,1714686788
26.48,2024-05-02 21:54:08+00:00,1714686848
3.17,2024-05-02 21:54:38+00:00,1714686878
1.36,2024-05-02 21:54:53+00:00,1714686893
1.79,2024-05-02 21:55:19+00:00,1714686919
1.32,2024-05-02 21:55:31+00:00,1714686931
1.03,2024-05-02 21:55:48+00:00,1714686948
1.36,2024-05-02 21:56:20+00:00,1714686980
3.24,2024-05-02 21:56:36+00:00,1714686996
1.03,2024-05-02 21:57:00+00:00,1714687020
1.8,2024-05-02 21:57:37+00:00,1714687057
1.2,2024-05-02 21:57:49+00:00,1714687069
2.06,2024-05-02 21:58:18+00:00,1714687098
1.61,2024-05-02 21:58:50+00:00,1714687130
3.7,2024-05-02 21:59:20+00:00,1714687160
1.32,2024-05-02 21:59:34+00:00,1714687174
1.02,2024-05-02 21:59:47+00:00,1714687187
1.58,2024-05-02 22:00:03+00:00,1714687203
4.08,2024-05-02 22:00:32+00:00,1714687232
3.55,2024-05-02 22:01:23+00:00,1714687283
1.02,2024-05-02 22:01:32+00:00,1714687292
1.14,2024-05-02 22:01:48+00:00,1714687308
1.4,2024-05-02 22:02:06+00:00,1714687326
1.2,2024-05-02 22:02:18+00:00,1714687338
15.22,2024-05-02 22:03:17+00:00,1714687397
1.0,2024-05-02 22:03:33+00:00,1714687413
2.25,2024-05-02 22:03:46+00:00,1714687426
2.27,2024-05-02 22:04:33+00:00,1714687473
1.12,2024-05-02 22:04:48+00:00,1714687488
5.6,2024-05-02 22:05:20+00:00,1714687520
2.51,2024-05-02 22:05:37+00:00,1714687537
3.4,2024-05-02 22:06:07+00:00,1714687567
8.42,2024-05-02 22:06:47+00:00,1714687607
6.27,2024-05-02 22:07:31+00:00,1714687651
2.87,2024-05-02 22:08:06+00:00,1714687686
3.83,2024-05-02 22:08:38+00:00,1714687718
5.63,2024-05-02 22:09:02+00:00,1714687742
2.88,2024-05-02 22:09:35+00:00,1714687775
1.02,2024-05-02 22:09:47+00:00,1714687787
3.59,2024-05-02 22:10:16+00:00,1714687816
1.0,2024-05-02 22:10:56+00:00,1714687856
1.03,2024-05-02 22:11:10+00:00,1714687870
1.63,2024-05-02 22:11:32+00:00,1714687892
2.87,2024-05-02 22:12:01+00:00,1714687921
1.01,2024-05-02 22:12:17+00:00,1714687937
4.01,2024-05-02 22:12:50+00:00,1714687970
9.46,2024-05-02 22:13:35+00:00,1714688015
27.18,2024-05-02 22:14:18+00:00,1714688058
1.3,2024-05-02 22:14:36+00:00,1714688076
3.3,2024-05-02 22:15:06+00:00,1714688106
1.75,2024-05-02 22:15:33+00:00,1714688133
7.93,2024-05-02 22:16:07+00:00,1714688167
1.23,2024-05-02 22:16:40+00:00,1714688200
15.91,2024-05-02 22:17:19+00:00,1714688239
1.3,2024-05-02 22:17:49+00:00,1714688269
1.1,2024-05-02 22:18:08+00:00,1714688288
6.27,2024-05-02 22:18:38+00:00,1714688318
2.61,2024-05-02 22:19:06+00:00,1714688346
1.69,2024-05-02 22:19:34+00:00,1714688374
5.67,2024-05-02 22:20:06+00:00,1714688406
5.01,2024-05-02 22:20:33+00:00,1714688433
1.16,2024-05-02 22:20:49+00:00,1714688449
1.14,2024-05-02 22:21:04+00:00,1714688464
1.61,2024-05-02 22:21:35+00:00,1714688495
3.23,2024-05-02 22:22:00+00:00,1714688520
2.22,2024-05-02 22:22:32+00:00,1714688552
1.64,2024-05-02 22:23:02+00:00,1714688582
1.12,2024-05-02 22:23:17+00:00,1714688597
2.0,2024-05-02 22:23:35+00:00,1714688615
1.75,2024-05-02 22:24:04+00:00,1714688644
4.02,2024-05-02 22:24:37+00:00,1714688677
1.03,2024-05-02 22:24:46+00:00,1714688686
1.22,2024-05-02 22:25:04+00:00,1714688704
